,content,publish_time,s_publish_time,sentiment,1. open,2. high,3. low,4. close,5. volume,same_day_change,same_day_percentage_change,1_day_change,1_day_percentage_change,same_day_accuracy,1_day_accuracy
99,,,2012-07-20 00:00:00+00:00,,32.07,32.25,31.25,31.79,1568500.0,-0.28000000000000114,-0.008730901153726258,-0.480000000000004,-0.014874496436318663,,
99,,,2012-07-23 00:00:00+00:00,,31.05,31.3,30.62,30.66,1386800.0,-0.39000000000000057,-0.01256038647342997,-1.129999999999999,-0.03554576910978291,,
99,,,2012-07-24 00:00:00+00:00,,30.66,31.04,29.62,29.84,1500300.0,-0.8200000000000003,-0.02674494455316374,-0.8200000000000003,-0.026744944553163785,,
99,,,2012-07-25 00:00:00+00:00,,29.92,29.98,28.75,28.95,2842200.0,-0.9700000000000024,-0.032419786096256765,-0.8900000000000006,-0.029825737265415597,,
99,,,2012-07-26 00:00:00+00:00,,29.9,30.0,27.64,28.13,2262300.0,-1.7699999999999996,-0.05919732441471571,-0.8200000000000003,-0.02832469775474955,,
99,,,2012-07-27 00:00:00+00:00,,28.71,29.66,28.1,29.51,1673000.0,0.8000000000000007,0.027864855451062372,1.3800000000000026,0.04905794525417706,,
99,,,2012-07-30 00:00:00+00:00,,29.51,30.248,27.21,27.35,2065200.0,-2.16,-0.07319552694002034,-2.16,-0.0731955269400203,,
99,,,2012-07-31 00:00:00+00:00,,27.54,27.97,27.35,27.42,1575100.0,-0.11999999999999744,-0.004357298474945441,0.07000000000000028,0.00255941499085921,,
99,,,2012-08-01 00:00:00+00:00,,27.99,27.99,26.03,26.25,1592300.0,-1.7399999999999984,-0.06216505894962481,-1.1700000000000017,-0.04266958424507661,,
99,,,2012-08-02 00:00:00+00:00,,26.84,26.85,25.52,26.1,1305100.0,-0.7399999999999984,-0.027570789865871775,-0.14999999999999858,-0.005714285714285672,,
99,,,2012-08-03 00:00:00+00:00,,26.9,27.55,26.74,27.27,1209500.0,0.370000000000001,0.013754646840148736,1.1699999999999982,0.04482758620689653,,
99,,,2012-08-06 00:00:00+00:00,,27.55,28.7,27.55,28.27,1528200.0,0.7199999999999989,0.02613430127041738,1.0,0.036670333700036695,,
99,,,2012-08-07 00:00:00+00:00,,28.77,30.9,28.5,30.25,2387200.0,1.4800000000000004,0.05144247480013905,1.9800000000000004,0.07003891050583655,,
99,,,2012-08-08 00:00:00+00:00,,29.9,30.0,28.59,29.09,1308900.0,-0.8099999999999987,-0.02709030100334444,-1.1600000000000001,-0.0383471074380165,,
99,,,2012-08-09 00:00:00+00:00,,29.52,30.0,29.1301,29.41,672600.0,-0.10999999999999943,-0.0037262872628726095,0.3200000000000003,0.011000343760742437,,
99,,,2012-08-10 00:00:00+00:00,,29.31,29.94,29.31,29.94,707400.0,0.6300000000000026,0.02149437052200623,0.5300000000000011,0.018021081264876004,,
99,,,2012-08-13 00:00:00+00:00,,29.69,31.3,29.101,31.17,870100.0,1.4800000000000004,0.049848433816099706,1.2300000000000004,0.04108216432865741,,
99,,,2012-08-14 00:00:00+00:00,,30.75,31.17,29.26,29.42,793400.0,-1.3299999999999983,-0.04325203252032515,-1.75,-0.05614372794353539,,
99,,,2012-08-15 00:00:00+00:00,,29.39,29.7,28.81,29.4,525400.0,0.00999999999999801,0.00034025178632181047,-0.020000000000003126,-0.0006798096532971698,,
99,,,2012-08-16 00:00:00+00:00,,29.53,30.39,29.5,30.3,669000.0,0.7699999999999996,0.026075177785303067,0.9000000000000021,0.03061224489795933,,
99,,,2012-08-17 00:00:00+00:00,,30.29,30.71,29.98,30.01,508200.0,-0.2799999999999976,-0.00924397490921088,-0.28999999999999915,-0.009570957095709542,,
99,,,2012-08-20 00:00:00+00:00,,30.15,30.39,29.1,29.51,1179100.0,-0.639999999999997,-0.021227197346600234,-0.5,-0.016661112962345848,,
99,,,2012-08-21 00:00:00+00:00,,29.58,30.0,29.0,29.11,761600.0,-0.46999999999999886,-0.015889114266396175,-0.40000000000000213,-0.013554727211114947,,
99,,,2012-08-22 00:00:00+00:00,,29.01,30.04,29.01,29.95,775500.0,0.9399999999999977,0.032402619786280513,0.8399999999999999,0.0288560632085193,,
99,,,2012-08-23 00:00:00+00:00,,30.0,30.85,29.65,30.73,1471000.0,0.7300000000000004,0.02433333333333335,0.7800000000000011,0.02604340567612695,,
99,,,2012-08-24 00:00:00+00:00,,30.06,30.24,29.41,29.5,1429400.0,-0.5599999999999987,-0.018629407850964695,-1.2300000000000004,-0.04002603319232023,,
99,,,2012-08-27 00:00:00+00:00,,29.57,29.7,28.17,28.32,1350400.0,-1.25,-0.042272573554277985,-1.1799999999999997,-0.040000000000000036,,
99,,,2012-08-28 00:00:00+00:00,,28.4,29.375,28.0,28.69,1402700.0,0.2900000000000027,0.010211267605633899,0.370000000000001,0.013064971751412413,,
99,,,2012-08-29 00:00:00+00:00,,28.49,28.64,28.02,28.41,838900.0,-0.0799999999999983,-0.0028080028080027485,-0.28000000000000114,-0.009759498082955731,,
99,,,2012-08-30 00:00:00+00:00,,28.6,28.74,28.1,28.41,656400.0,-0.19000000000000128,-0.006643356643356688,0.0,0.0,,
99,,,2012-08-31 00:00:00+00:00,,28.61,28.84,28.2,28.52,539800.0,-0.08999999999999986,-0.0031457532331352627,0.10999999999999943,0.003871876099964755,,
99,,,2012-09-04 00:00:00+00:00,,28.52,28.99,27.9,28.14,752500.0,-0.379999999999999,-0.013323983169705435,-0.379999999999999,-0.0133239831697054,,
99,,,2012-09-05 00:00:00+00:00,,28.01,28.5,27.81,27.94,639300.0,-0.07000000000000028,-0.0024991074616208596,-0.1999999999999993,-0.007107320540156281,,
99,,,2012-09-06 00:00:00+00:00,,28.0,28.9,27.9,28.55,841700.0,0.5500000000000007,0.019642857142857167,0.6099999999999994,0.021832498210450968,,
99,,,2012-09-07 00:00:00+00:00,,28.55,29.57,28.5,29.35,953200.0,0.8000000000000007,0.02802101576182139,0.8000000000000007,0.028021015761821477,,
99,,,2012-09-10 00:00:00+00:00,,29.2,29.35,27.295,27.37,1483300.0,-1.8299999999999983,-0.06267123287671227,-1.9800000000000004,-0.06746166950596255,,
99,,,2012-09-11 00:00:00+00:00,,27.76,28.16,27.4,27.8,1014900.0,0.03999999999999915,0.0014409221902016982,0.4299999999999997,0.01571063207891843,,
99,,,2012-09-12 00:00:00+00:00,,27.9,28.58,27.8,28.28,1145200.0,0.38000000000000256,0.013620071684587906,0.4800000000000004,0.01726618705035965,,
99,,,2012-09-13 00:00:00+00:00,,28.57,29.5,28.48,29.48,1484700.0,0.9100000000000001,0.03185159257962899,1.1999999999999993,0.042432814710042344,,
99,,,2012-09-14 00:00:00+00:00,,30.0,30.65,29.65,30.39,1536600.0,0.39000000000000057,0.013000000000000018,0.9100000000000001,0.03086838534599723,,
99,,,2012-09-17 00:00:00+00:00,,32.35,32.78,31.51,32.54,3212800.0,0.18999999999999773,0.005873261205564071,2.1499999999999986,0.07074695623560379,,
99,,,2012-09-18 00:00:00+00:00,,31.88,31.9,30.68,31.34,1788500.0,-0.5399999999999991,-0.01693851944792971,-1.1999999999999993,-0.03687768899815613,,
99,,,2012-09-19 00:00:00+00:00,,31.0,31.74,30.94,31.05,1048500.0,0.05000000000000071,0.0016129032258064746,-0.28999999999999915,-0.009253350350989176,,
99,,,2012-09-20 00:00:00+00:00,,30.93,31.5,30.68,30.9,912400.0,-0.030000000000001137,-0.0009699321047527041,-0.15000000000000213,-0.004830917874396157,,
99,,,2012-09-21 00:00:00+00:00,,31.1,31.49,29.54,30.02,1870000.0,-1.0800000000000018,-0.03472668810289395,-0.879999999999999,-0.028478964401294493,,
99,,,2012-09-24 00:00:00+00:00,,29.51,31.03,29.4,30.66,1301900.0,1.1499999999999986,0.03896984073195522,0.6400000000000006,0.02131912058627594,,
99,,,2012-09-25 00:00:00+00:00,,28.62,29.48,27.53,27.66,5680400.0,-0.9600000000000009,-0.033542976939203384,-3.0,-0.09784735812133072,,
99,,,2012-09-26 00:00:00+00:00,,27.67,28.4,27.48,27.54,1527200.0,-0.13000000000000256,-0.0046982291290206925,-0.120000000000001,-0.004338394793926281,,
99,,,2012-09-27 00:00:00+00:00,,27.75,28.54,27.6,28.49,1758600.0,0.7399999999999984,0.02666666666666661,0.9499999999999993,0.034495279593318884,,
99,,,2012-09-28 00:00:00+00:00,,28.73,29.89,28.61,29.28,4343400.0,0.5500000000000007,0.01914375217542641,0.7900000000000027,0.027729027729027855,,
99,,,2012-10-01 00:00:00+00:00,,29.5,29.89,29.0,29.16,884400.0,-0.33999999999999986,-0.011525423728813555,-0.120000000000001,-0.004098360655737765,,
99,,,2012-10-02 00:00:00+00:00,,29.28,29.89,29.0,29.8,729000.0,0.5199999999999996,0.01775956284153004,0.6400000000000006,0.021947873799725626,,
99,,,2012-10-03 00:00:00+00:00,,29.75,29.95,29.2401,29.3,1052800.0,-0.4499999999999993,-0.015126050420168043,-0.5,-0.016778523489932917,,
99,,,2012-10-04 00:00:00+00:00,,30.0,30.1,28.65,29.4,1541300.0,-0.6000000000000014,-0.02000000000000005,0.09999999999999787,0.0034129692832762792,,
99,,,2012-10-05 00:00:00+00:00,,29.7,29.81,28.68,28.89,938600.0,-0.8099999999999987,-0.02727272727272723,-0.509999999999998,-0.01734693877551019,,
99,,,2012-10-08 00:00:00+00:00,,28.86,29.4,28.611,29.25,889700.0,0.39000000000000057,0.013513513513513533,0.35999999999999943,0.012461059190031154,,
99,,,2012-10-09 00:00:00+00:00,,29.12,29.12,28.25,28.37,1193000.0,-0.75,-0.025755494505494504,-0.879999999999999,-0.030085470085470023,,
99,,,2012-10-10 00:00:00+00:00,,28.39,28.72,28.01,28.4,503600.0,0.00999999999999801,0.0003522367030643892,0.029999999999997584,0.0010574550581599063,,
99,,,2012-10-11 00:00:00+00:00,,28.96,28.98,28.25,28.32,450600.0,-0.6400000000000006,-0.022099447513812175,-0.0799999999999983,-0.0028169014084505895,,
99,,,2012-10-12 00:00:00+00:00,,28.32,28.73,27.5,27.64,987600.0,-0.6799999999999997,-0.02401129943502824,-0.6799999999999997,-0.02401129943502822,,
99,,,2012-10-15 00:00:00+00:00,,28.0,28.05,26.86,27.33,1468700.0,-0.6700000000000017,-0.02392857142857149,-0.3100000000000023,-0.01121562952243138,,
99,,,2012-10-16 00:00:00+00:00,,27.67,28.09,27.34,28.06,479300.0,0.389999999999997,0.014094687387061692,0.7300000000000004,0.026710574460300007,,
99,,,2012-10-17 00:00:00+00:00,,28.25,28.84,27.8,28.8191,668000.0,0.5690999999999988,0.02014513274336279,0.7591000000000001,0.027052744119743455,,
99,,,2012-10-18 00:00:00+00:00,,28.99,28.99,27.78,28.04,741000.0,-0.9499999999999993,-0.03276992066229732,-0.7790999999999997,-0.027034154432303614,,
99,,,2012-10-19 00:00:00+00:00,,27.83,28.2,27.3,27.74,1027400.0,-0.08999999999999986,-0.003233920229967656,-0.3000000000000007,-0.010699001426533572,,
99,,,2012-10-22 00:00:00+00:00,,27.99,28.0,27.36,27.85,470200.0,-0.13999999999999702,-0.005001786352268561,0.11000000000000298,0.003965392934390799,,
99,,,2012-10-23 00:00:00+00:00,,27.38,28.56,27.3702,28.39,749000.0,1.0100000000000016,0.036888239590942354,0.5399999999999991,0.019389587073608494,,
99,,,2012-10-24 00:00:00+00:00,,28.52,28.52,27.25,27.42,1016400.0,-1.0999999999999979,-0.03856942496493681,-0.9699999999999989,-0.034166960197252516,,
99,,,2012-10-25 00:00:00+00:00,,27.8,27.8,27.45,27.52,577700.0,-0.28000000000000114,-0.010071942446043206,0.09999999999999787,0.003646973012399579,,
99,,,2012-10-26 00:00:00+00:00,,27.53,27.8,27.02,27.38,477400.0,-0.15000000000000213,-0.005448601525608505,-0.14000000000000057,-0.005087209302325646,,
99,,,2012-10-31 00:00:00+00:00,,27.7,28.35,27.37,28.1314,775200.0,0.4314,0.015574007220216608,0.7514000000000003,0.027443389335281232,,
99,,,2012-11-01 00:00:00+00:00,,28.25,29.49,28.2,29.2454,1024100.0,0.9954000000000001,0.0352353982300885,1.1140000000000008,0.03959987771671525,,
99,,,2012-11-02 00:00:00+00:00,,29.27,29.55,28.55,28.9182,1030300.0,-0.3518000000000008,-0.012019132217287351,-0.32720000000000127,-0.011188084279921018,,
99,,,2012-11-05 00:00:00+00:00,,29.8,31.58,29.33,31.5,2048900.0,1.6999999999999993,0.057046979865771785,2.581800000000001,0.08927941573126952,,
99,,,2012-11-06 00:00:00+00:00,,30.61,31.2,29.95,31.15,2324000.0,0.5399999999999991,0.01764129369487093,-0.3500000000000014,-0.011111111111111183,,
99,,,2012-11-07 00:00:00+00:00,,31.0,32.05,30.81,31.54,1714500.0,0.5399999999999991,0.01741935483870965,0.39000000000000057,0.012520064205457482,,
99,,,2012-11-08 00:00:00+00:00,,31.01,31.88,30.94,31.31,1274000.0,0.29999999999999716,0.00967429861335044,-0.23000000000000043,-0.007292327203551108,,
99,,,2012-11-09 00:00:00+00:00,,30.6,30.93,29.85,30.32,863000.0,-0.28000000000000114,-0.009150326797385658,-0.9899999999999984,-0.031619290961354185,,
99,,,2012-11-12 00:00:00+00:00,,30.29,31.42,30.16,31.07,555900.0,0.7800000000000011,0.02575107296137343,0.75,0.024736147757255855,,
99,,,2012-11-13 00:00:00+00:00,,31.29,32.0,30.72,31.6143,998300.0,0.3243000000000009,0.010364333652924287,0.5442999999999998,0.01751850659800458,,
99,,,2012-11-14 00:00:00+00:00,,31.96,32.12,31.204,31.38,871300.0,-0.5800000000000018,-0.018147684605757254,-0.23430000000000106,-0.007411203158064539,,
99,,,2012-11-15 00:00:00+00:00,,31.3,31.44,30.5,30.82,984000.0,-0.4800000000000004,-0.015335463258785955,-0.5599999999999987,-0.017845761631612445,,
99,,,2012-11-16 00:00:00+00:00,,31.15,32.0,30.5901,31.8399,908700.0,0.6899000000000015,0.022147672552166982,1.0198999999999998,0.033092147955872786,,
99,,,2012-11-19 00:00:00+00:00,,32.07,33.25,31.84,32.92,1392400.0,0.8500000000000014,0.026504521359526082,1.0801000000000016,0.033922845235066834,,
99,,,2012-11-20 00:00:00+00:00,,32.8,33.1,31.91,33.0,922500.0,0.20000000000000284,0.006097560975609843,0.0799999999999983,0.002430133657351119,,
99,,,2012-11-21 00:00:00+00:00,,32.61,33.47,32.286,32.47,963200.0,-0.14000000000000057,-0.004293161606869076,-0.5300000000000011,-0.01606060606060611,,
99,,,2012-11-23 00:00:00+00:00,,32.6,32.83,31.7,32.13,430300.0,-0.46999999999999886,-0.014417177914110395,-0.3399999999999963,-0.010471204188481575,,
99,,,2012-11-26 00:00:00+00:00,,32.1,32.3,31.62,32.27,495800.0,0.1700000000000017,0.005295950155763293,0.14000000000000057,0.004357298474945592,,
99,,,2012-11-27 00:00:00+00:00,,32.13,32.66,31.52,32.15,910800.0,0.01999999999999602,0.0006224712107063809,-0.12000000000000455,-0.003718624109079749,,
99,,,2012-11-28 00:00:00+00:00,,32.0,34.29,31.91,33.23,1525200.0,1.2299999999999969,0.0384374999999999,1.0799999999999983,0.03359253499222392,,
99,,,2012-11-29 00:00:00+00:00,,33.44,34.0,32.87,33.69,1103400.0,0.25,0.007476076555023924,0.46000000000000085,0.01384291303039431,,
99,,,2012-11-30 00:00:00+00:00,,33.63,34.28,33.01,33.82,1420300.0,0.18999999999999773,0.005649717514124226,0.13000000000000256,0.003858711783912172,,
99,,,2012-12-03 00:00:00+00:00,,33.89,35.0,33.5,34.62,2085700.0,0.7299999999999969,0.021540277367955055,0.7999999999999972,0.023654642223536193,,
99,,,2012-12-04 00:00:00+00:00,,34.08,34.8,33.55,33.9,1263300.0,-0.17999999999999972,-0.0052816901408450625,-0.7199999999999989,-0.020797227036395083,,
99,,,2012-12-05 00:00:00+00:00,,33.82,34.19,33.58,33.71,661500.0,-0.10999999999999943,-0.003252513305736234,-0.18999999999999773,-0.0056047197640117785,,
99,,,2012-12-06 00:00:00+00:00,,33.82,34.8,33.5,33.9,660400.0,0.0799999999999983,0.0023654642223535863,0.18999999999999773,0.005636309700385533,,
99,,,2012-12-07 00:00:00+00:00,,34.3,34.49,33.85,34.17,664400.0,-0.12999999999999545,-0.003790087463556719,0.2700000000000031,0.007964601769911539,,
99,,,2012-12-10 00:00:00+00:00,,34.43,34.7999,34.18,34.57,929800.0,0.14000000000000057,0.004066221318617501,0.3999999999999986,0.01170617500731641,,
99,,,2012-12-11 00:00:00+00:00,,34.6,35.5,34.46,35.28,1572600.0,0.6799999999999997,0.019653179190751435,0.7100000000000009,0.020538038761932276,,
99,,,2012-12-12 00:00:00+00:00,,35.21,35.8,34.95,35.26,2063800.0,0.04999999999999716,0.0014200511218403055,-0.020000000000003126,-0.0005668934240363743,,
99,,,2012-12-13 00:00:00+00:00,,35.26,35.3,32.75,33.61,2151300.0,-1.6499999999999986,-0.04679523539421437,-1.6499999999999986,-0.046795235394214374,,
99,,,2012-12-14 00:00:00+00:00,,33.6,34.4,33.59,33.81,1023000.0,0.21000000000000085,0.0062500000000000255,0.20000000000000284,0.005950609937518614,,
99,,,2012-12-17 00:00:00+00:00,,33.77,34.5,33.75,34.4,824900.0,0.6299999999999955,0.018655611489487575,0.5899999999999963,0.017450458444247197,,
99,,,2012-12-18 00:00:00+00:00,,34.26,35.07,34.26,34.59,1553900.0,0.3300000000000054,0.009632224168126252,0.19000000000000483,0.00552325581395352,,
99,,,2012-12-19 00:00:00+00:00,,34.75,35.26,34.52,34.61,1298800.0,-0.14000000000000057,-0.0040287769784172825,0.01999999999999602,0.0005782017924254035,,
99,,,2012-12-20 00:00:00+00:00,,34.51,34.7881,34.05,34.43,921200.0,-0.0799999999999983,-0.002318168646769003,-0.17999999999999972,-0.00520080901473563,,
99,,,2012-12-21 00:00:00+00:00,,33.94,34.17,33.58,34.0,1492400.0,0.060000000000002274,0.0017678255745433788,-0.4299999999999997,-0.012489108335753674,,
99,,,2012-12-24 00:00:00+00:00,,33.64,34.35,33.55,34.28,375800.0,0.6400000000000006,0.019024970273483963,0.28000000000000114,0.008235294117647118,,
99,,,2012-12-26 00:00:00+00:00,,33.96,34.5,33.5,33.59,601400.0,-0.36999999999999744,-0.010895170789163647,-0.6899999999999977,-0.020128354725787556,,
99,,,2012-12-27 00:00:00+00:00,,33.5,33.91,33.0,33.69,561100.0,0.18999999999999773,0.005671641791044708,0.09999999999999432,0.0029770765108660946,,
99,,,2012-12-28 00:00:00+00:00,,33.38,33.65,33.02,33.22,414100.0,-0.1600000000000037,-0.004793289394847324,-0.46999999999999886,-0.013950727218759229,,
99,,,2012-12-31 00:00:00+00:00,,33.0,33.97,33.0,33.87,594900.0,0.8699999999999974,0.026363636363636287,0.6499999999999986,0.019566526189042754,,
99,,,2013-01-02 00:00:00+00:00,,35.0,35.4499,34.705,35.36,1194800.0,0.35999999999999943,0.01028571428571427,1.490000000000002,0.04399173309713622,,
99,,,2013-01-03 00:00:00+00:00,,35.18,35.45,34.75,34.77,742000.0,-0.4099999999999966,-0.01165434906196693,-0.5899999999999963,-0.01668552036199089,,
99,,,2013-01-04 00:00:00+00:00,,34.8,34.8,33.92,34.4,674000.0,-0.3999999999999986,-0.011494252873563178,-0.37000000000000455,-0.010641357492091053,,
99,,,2013-01-07 00:00:00+00:00,,34.8,34.8,33.9,34.34,442000.0,-0.45999999999999375,-0.013218390804597522,-0.05999999999999517,-0.0017441860465114978,,
99,,,2013-01-08 00:00:00+00:00,,34.5,34.5,33.11,33.68,1284000.0,-0.8200000000000003,-0.023768115942028992,-0.6600000000000037,-0.01921956901572519,,
99,,,2013-01-09 00:00:00+00:00,,34.01,34.19,33.4,33.64,698000.0,-0.36999999999999744,-0.01087915319023809,-0.03999999999999915,-0.001187648456057011,,
99,,,2013-01-10 00:00:00+00:00,,33.87,33.99,33.38,33.53,922500.0,-0.3399999999999963,-0.010038382049010816,-0.10999999999999943,-0.0032699167657550543,,
99,,,2013-01-11 00:00:00+00:00,,34.04,34.04,32.11,32.91,1563200.0,-1.1300000000000026,-0.03319623971797892,-0.6200000000000045,-0.018490903668356817,,
99,,,2013-01-14 00:00:00+00:00,,33.08,33.38,32.85,33.26,925100.0,0.17999999999999972,0.005441354292623934,0.3500000000000014,0.010635065329687166,,
99,,,2013-01-15 00:00:00+00:00,,33.11,34.25,33.08,33.9,1624200.0,0.7899999999999991,0.02385986106916337,0.6400000000000006,0.019242333132892364,,
99,,,2013-01-16 00:00:00+00:00,,33.85,34.23,33.73,34.1,1378200.0,0.25,0.007385524372230428,0.20000000000000284,0.005899705014749346,,
99,,,2013-01-17 00:00:00+00:00,,34.16,34.85,33.92,34.38,1436700.0,0.22000000000000597,0.00644028103044514,0.28000000000000114,0.008211143695014744,,
99,,,2013-01-18 00:00:00+00:00,,34.74,34.78,33.82,34.52,3555100.0,-0.21999999999999886,-0.0063327576280943826,0.14000000000000057,0.004072134962187279,,
99,,,2013-01-22 00:00:00+00:00,,34.56,35.55,34.26,35.19,1920200.0,0.6299999999999955,0.018229166666666533,0.6699999999999946,0.019409038238701992,,
99,,,2013-01-23 00:00:00+00:00,,35.02,36.24,34.96,36.0,1564300.0,0.9799999999999969,0.027984009137635546,0.8100000000000023,0.023017902813299296,,
99,,,2013-01-24 00:00:00+00:00,,36.0,37.72,35.84,36.99,1970400.0,0.990000000000002,0.027500000000000056,0.990000000000002,0.02750000000000008,,
99,,,2013-01-25 00:00:00+00:00,,37.0,37.54,36.8,36.98,1287800.0,-0.020000000000003126,-0.000540540540540625,-0.010000000000005116,-0.00027034333603692673,,
99,,,2013-01-28 00:00:00+00:00,,36.86,38.71,36.86,38.03,1986000.0,1.1700000000000017,0.031741725447639764,1.0500000000000043,0.02839372633856141,,
99,,,2013-01-29 00:00:00+00:00,,38.1,38.44,37.13,37.95,1426600.0,-0.14999999999999858,-0.003937007874015711,-0.0799999999999983,-0.0021036024191427583,,
99,,,2013-01-30 00:00:00+00:00,,37.85,38.0,37.43,37.52,968100.0,-0.3299999999999983,-0.008718626155878421,-0.4299999999999997,-0.011330698287219998,,
99,,,2013-01-31 00:00:00+00:00,,37.87,37.87,36.93,37.51,901400.0,-0.35999999999999943,-0.009506205439661988,-0.010000000000005116,-0.00026652452025599516,,
99,,,2013-02-01 00:00:00+00:00,,38.17,38.5,37.62,38.3,1100600.0,0.12999999999999545,0.0034058160859312403,0.7899999999999991,0.021061050386563585,,
99,,,2013-02-04 00:00:00+00:00,,38.4,38.42,37.59,37.74,1128000.0,-0.6599999999999966,-0.01718749999999991,-0.5599999999999952,-0.014621409921670936,,
99,,,2013-02-05 00:00:00+00:00,,38.0,38.65,37.68,38.13,1310200.0,0.13000000000000256,0.0034210526315790147,0.39000000000000057,0.010333863275039823,,
99,,,2013-02-06 00:00:00+00:00,,38.18,39.39,37.9045,39.17,1893200.0,0.990000000000002,0.025929806181246778,1.0399999999999991,0.02727511146079209,,
99,,,2013-02-07 00:00:00+00:00,,39.19,39.68,38.95,39.48,1196600.0,0.28999999999999915,0.007399846899719295,0.30999999999999517,0.007914220066377098,,
99,,,2013-02-08 00:00:00+00:00,,39.45,40.0,39.14,39.24,1139800.0,-0.21000000000000085,-0.0053231939163498315,-0.23999999999999488,-0.006079027355622935,,
